order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit,customer_since,customer_date_issue
O002863,2024-04-08,C00958,P0010,1,0.2,1011.223574132922,Online,Completed,56479.09,32881.48,45183.27,45183.27,32881.48,11290.566425867071,2022-09-18,False
O002864,2024-11-08,C01768,P0061,1,0.05,1220.7854105846704,Online,Completed,2023.64,1366.93,1922.46,1922.46,1366.93,-665.2554105846705,2022-12-06,False
O002865,2025-09-05,C01209,P0037,2,0.05,964.5192745582052,Store,Completed,2788.85,1641.83,2649.41,5298.82,3283.66,1050.6407254417945,2024-05-22,False
O002866,2024-10-31,C02442,P0015,1,0.1,839.1286356995906,Online,Returned,68260.89,49534.02,61434.8,61434.8,49534.02,11061.651364300415,2020-12-15,False
O002867,2024-11-28,C01255,P0050,2,0.05,1275.868659682379,Online,Completed,12599.98,7440.87,11969.98,23939.96,14881.74,7782.35134031762,2024-06-23,False
O002868,2025-09-20,C00135,P0004,2,0.1,721.5674605585367,Store,Completed,42415.33,30150.61,38173.8,76347.6,60301.22,15324.812539441467,2025-08-12,False
O002869,2023-03-19,C02093,P0042,1,0.05,684.8866093402082,Online,Completed,23234.15,13517.06,22072.44,22072.44,13517.06,7870.493390659791,2022-08-01,False
O002870,2024-06-17,C01516,P0068,1,0.25,1024.852578686689,Online,Completed,831.51,520.17,623.63,623.63,520.17,-921.3925786866889,2023-03-18,False
O002871,2023-04-18,C00595,P0010,2,0.05,589.4158934008791,Online,Completed,56479.09,32881.48,53655.14,107310.28,65762.96,40957.90410659911,2021-02-05,False
O002872,2025-02-02,C01446,P0022,1,0.1,593.027106598332,Online,Returned,28566.38,16306.97,25709.74,25709.74,16306.97,8809.74289340167,2023-07-25,False
O002873,2023-01-15,C00766,P0031,1,0.05,1393.211853216814,Online,Completed,25575.2,17504.26,24296.44,24296.44,17504.26,5398.968146783186,2021-06-29,False
O002874,2024-01-05,C01945,P0028,2,0.1,128.5373331517294,Store,Completed,17868.64,13368.71,16081.78,32163.56,26737.42,5297.602666848274,2023-01-31,False
O002875,2023-07-24,C01341,P0069,1,0.05,925.9793234081587,Store,Completed,728.09,572.9,691.69,691.69,572.9,-807.1893234081587,2024-04-09,True
O002876,2025-05-14,C01587,P0019,1,0.05,921.6848406993231,Store,Completed,14773.27,10973.74,14034.61,14034.61,10973.74,2139.1851593006777,2021-07-04,False
O002877,2024-03-16,C02341,P0047,1,0.1,1156.162089055347,Online,Completed,20500.61,14824.88,18450.55,18450.55,14824.88,2469.5079109446533,2021-05-01,False
O002878,2025-05-08,C00536,P0024,4,0.15,946.1238903137128,Online,Completed,4047.59,3002.06,3440.45,13761.8,12008.24,807.4361096862867,2022-01-21,False
O002879,2023-08-15,C00634,P0056,1,0.05,446.36932138277064,Online,Completed,3220.25,2334.13,3059.24,3059.24,2334.13,278.74067861722904,2025-04-10,True
O002880,2024-06-11,C02097,P0011,1,0.2,688.5439675364642,Online,Completed,76595.54,51662.71,61276.43,61276.43,51662.71,8925.176032463536,2024-11-07,True
O002881,2023-12-20,C00661,P0054,1,0.05,648.8772992530546,Online,Completed,4391.07,3392.34,4171.52,4171.52,3392.34,130.30270074694567,2025-02-19,True
O002882,2024-09-14,C00459,P0059,1,0.0,1224.3059027542247,Online,Completed,3898.1,2349.12,3898.1,3898.1,2349.12,324.67409724577533,2023-07-23,False
O002883,2025-10-21,C02473,P0065,2,0.2,349.8761888613474,Store,Completed,2151.86,1389.65,1721.49,3442.98,2779.3,313.80381113865246,2023-01-03,False
O002884,2025-07-15,C01681,P0032,1,0.05,577.0626150540618,Online,Completed,24167.24,14201.94,22958.88,22958.88,14201.94,8179.8773849459385,2023-04-20,False
O002885,2023-06-10,C00755,P0018,1,0.25,412.8344155251887,Store,Completed,45603.07,29794.11,34202.3,34202.3,29794.11,3995.3555844748134,2020-11-28,False
O002886,2025-05-20,C01894,P0004,2,0.1,810.8579820962301,Store,Completed,42415.33,30150.61,38173.8,76347.6,60301.22,15235.522017903775,2021-07-14,False
O002887,2024-03-19,C02116,P0051,5,0.15,253.829440071283,Online,Returned,21937.67,15735.09,18647.02,93235.1,78675.45,14305.820559928725,2024-04-07,True
O002888,2024-04-07,C00509,P0047,3,0.0,556.1904878211228,Online,Returned,20500.61,14824.88,20500.61,61501.83,44474.64,16470.999512178878,2022-08-20,False
O002889,2025-11-19,C00736,P0054,2,0.1,1319.3511989801113,Store,Returned,4391.07,3392.34,3951.96,7903.92,6784.68,-200.11119898011157,2023-04-06,False
O002890,2024-04-17,C02258,P0025,1,0.0,1241.0553110490189,Store,Completed,13173.89,8040.17,13173.89,13173.89,8040.17,3892.6646889509802,2023-03-07,False
O002891,2024-07-10,C01324,P0010,5,0.05,1398.9188657186337,Store,Completed,56479.09,32881.48,53655.14,268275.7,164407.40000000002,102469.38113428136,2025-04-08,True
O002892,2023-03-21,C02172,P0007,1,0.0,530.8689103297762,Online,Completed,33971.37,23910.3,33971.37,33971.37,23910.3,9530.201089670227,2021-12-17,False
O002893,2025-11-28,C00292,P0065,1,0.1,1386.8076965801856,Store,Completed,2151.86,1389.65,1936.67,1936.67,1389.65,-839.7876965801856,2025-11-25,False
O002894,2023-08-28,C00421,P0019,1,0.15,696.6048491493785,Online,Completed,14773.27,10973.74,12557.28,12557.28,10973.74,886.9351508506223,2021-02-11,False
O002895,2024-07-10,C01919,P0007,2,0.2,959.6573508753681,Store,Completed,33971.37,23910.3,27177.1,54354.2,47820.6,5573.94264912463,2020-08-20,False
O002896,2024-08-12,C00812,P0045,1,0.1,633.39821807636,Online,Completed,2648.4,2040.25,2383.56,2383.56,2040.25,-290.08821807636,2020-01-19,False
O002897,2023-09-26,C02098,P0038,1,0.15,252.74205397726294,Online,Completed,11946.05,6792.61,10154.14,10154.14,6792.61,3108.787946022737,2022-04-18,False
O002898,2023-12-01,C02010,P0007,2,0.05,494.8587593721943,Online,Completed,33971.37,23910.3,32272.8,64545.6,47820.6,16230.141240627805,2023-05-16,False
O002899,2023-11-08,C00183,P0046,1,0.05,1377.051178338468,Online,Completed,23120.56,13821.92,21964.53,21964.53,13821.92,6765.558821661531,2022-07-27,False
O002900,2025-12-12,C00247,P0067,2,0.2,606.6203885885127,Online,Completed,3630.57,2847.91,2904.46,5808.92,5695.82,-493.52038858851233,2023-12-25,False
O002901,2025-12-27,C00650,P0008,1,0.0,520.3645827479996,Online,Completed,41776.53,28887.3,41776.53,41776.53,28887.3,12368.865417252,2024-12-03,False
O002902,2024-11-24,C00561,P0003,1,0.25,1478.5143003289377,Online,Completed,46962.97,29587.37,35222.23,35222.23,29587.37,4156.3456996710665,2023-11-06,False
O002903,2023-02-03,C02120,P0012,1,0.15,571.744851495319,Online,Completed,35152.21,19746.44,29879.38,29879.38,19746.44,9561.195148504683,2023-01-08,False
O002904,2024-01-21,C00770,P0043,2,0.15,1118.8791389202615,Online,Completed,21218.15,12925.21,18035.43,36070.86,25850.42,9101.56086107974,2020-02-11,False
O002905,2023-09-06,C00556,P0007,1,0.15,1366.7508698864794,Online,Completed,33971.37,23910.3,28875.66,28875.66,23910.3,3598.609130113521,2022-07-08,False
O002906,2025-12-06,C00504,P0048,1,0.05,950.6447823248125,Store,Returned,4817.07,3708.5,4576.22,4576.22,3708.5,-82.92478232481221,2025-12-06,False
O002907,2025-03-04,C00628,P0045,1,0.15,236.02258416151818,Online,Completed,2648.4,2040.25,2251.14,2251.14,2040.25,-25.13258416151831,2025-11-07,True
O002908,2025-05-01,C01754,P0025,1,0.05,1439.8209792186844,Online,Completed,13173.89,8040.17,12515.2,12515.2,8040.17,3035.209020781316,2022-02-08,False
O002909,2025-05-23,C01095,P0004,2,0.05,60.61450821554569,Online,Completed,42415.33,30150.61,40294.56,80589.12,60301.22,20227.28549178445,2025-11-02,True
O002910,2024-01-11,C00161,P0004,4,0.15,641.0183225770824,Store,Returned,42415.33,30150.61,36053.03,144212.12,120602.44,22968.66167742291,2025-05-05,True
O002911,2024-12-24,C01809,P0050,2,0.05,1296.863133209032,Store,Completed,12599.98,7440.87,11969.98,23939.96,14881.74,7761.356866790968,2022-04-14,False
O002912,2023-07-21,C02175,P0058,2,0.15,179.0672012185495,Online,Completed,2016.07,1486.71,1713.66,3427.32,2973.42,274.8327987814506,2021-10-27,False
O002913,2024-03-20,C01706,P0065,1,0.0,1185.771608562105,Store,Completed,2151.86,1389.65,2151.86,2151.86,1389.65,-423.561608562105,2022-04-22,False
O002914,2023-10-24,C01553,P0067,5,0.0,641.9816481017755,Online,Completed,3630.57,2847.91,3630.57,18152.850000000002,14239.55,3271.3183518982273,2022-05-20,False
O002915,2024-05-07,C01328,P0028,1,0.2,1010.8878005241961,Online,Completed,17868.64,13368.71,14294.91,14294.91,13368.71,-84.68780052419538,2022-11-21,False
O002916,2023-12-04,C02287,P0037,2,0.1,1452.8877264302364,Online,Completed,2788.85,1641.83,2509.96,5019.92,3283.66,283.3722735697638,2024-01-24,True
O002917,2025-07-11,C02224,P0002,4,0.1,1418.9245672346337,Online,Completed,48149.03,31099.07,43334.13,173336.52,124396.28,47521.315432765354,2020-11-16,False
O002918,2025-12-25,C02258,P0061,1,0.1,160.0096089707961,Online,Completed,2023.64,1366.93,1821.28,1821.28,1366.93,294.34039102920383,2023-03-07,False
O002919,2025-03-02,C02020,P0051,4,0.05,1204.97165557834,Online,Completed,21937.67,15735.09,20840.79,83363.16,62940.36,19217.82834442166,2021-01-30,False
O002920,2025-08-19,C02407,P0031,2,0.0,976.525796823911,Store,Completed,25575.2,17504.26,25575.2,51150.4,35008.52,15165.354203176094,2020-04-19,False
O002921,2023-11-13,C01213,P0043,3,0.2,860.0745848901645,Online,Completed,21218.15,12925.21,16974.52,50923.56,38775.63,11287.855415109836,2022-09-04,False
O002922,2025-07-30,C01996,P0028,2,0.15,648.1991355415204,Online,Completed,17868.64,13368.71,15188.34,30376.68,26737.42,2991.060864458482,2021-01-26,False
O002923,2024-09-17,C00634,P0039,2,0.1,931.3992757993278,Online,Completed,15201.43,10476.48,13681.29,27362.58,20952.96,5478.220724200675,2025-04-10,True
O002924,2023-03-16,C02007,P0065,1,0.15,731.277025074641,Online,Completed,2151.86,1389.65,1829.08,1829.08,1389.65,-291.8470250746411,2020-09-10,False
O002925,2025-07-27,C01057,P0016,1,0.15,1215.1000788510198,Store,Returned,77138.7,54809.17,65567.89,65567.89,54809.17,9543.619921148982,2025-04-18,False
O002926,2023-02-28,C00501,P0067,1,0.1,1053.3040790598866,Online,Completed,3630.57,2847.91,3267.51,3267.51,2847.91,-633.7040790598862,2022-11-03,False
O002927,2024-01-21,C02360,P0068,2,0.0,1263.1861872363127,Online,Completed,831.51,520.17,831.51,1663.02,1040.34,-640.5061872363126,2022-04-12,False
O002928,2023-01-15,C01564,P0036,1,0.0,360.15472000643916,Online,Completed,28469.37,21199.12,28469.37,28469.37,21199.12,6910.095279993561,2022-11-15,False
O002929,2023-07-18,C01175,P0030,1,0.0,1065.2081415962825,Online,Completed,21001.14,14631.33,21001.14,21001.14,14631.33,5304.601858403717,2020-11-09,False
O002930,2023-02-04,C01599,P0023,1,0.1,692.6887087745159,Online,Completed,18652.9,11870.8,16787.61,16787.61,11870.8,4224.121291225485,2020-08-01,False
O002931,2023-06-11,C02159,P0063,3,0.0,1391.456457089654,Online,Completed,3877.55,3036.56,3877.55,11632.650000000001,9109.68,1131.5135429103473,2021-04-19,False
O002932,2025-09-08,C01985,P0069,1,0.05,483.2882123198087,Online,Completed,728.09,572.9,691.69,691.69,572.9,-364.4982123198086,2021-10-29,False
O002933,2025-03-09,C00520,P0047,1,0.2,288.8538191981529,Online,Completed,20500.61,14824.88,16400.49,16400.49,14824.88,1286.7561808018495,2023-01-09,False
O002934,2025-06-13,C01918,P0011,1,0.1,1400.255464829941,Online,Completed,76595.54,51662.71,68935.99,68935.99,51662.71,15873.024535170065,2021-01-03,False
O002935,2024-04-15,C01329,P0019,1,0.25,1358.5477416976996,Store,Completed,14773.27,10973.74,11079.95,11079.95,10973.74,-1252.3377416976987,2021-08-01,False
O002936,2024-06-14,C01847,P0062,3,0.2,79.17601801032787,Store,Completed,2623.68,1558.73,2098.94,6296.82,4676.1900000000005,1541.4539819896713,2023-11-18,False
O002937,2025-03-02,C00933,P0072,1,0.05,1443.5782547149056,Online,Completed,774.85,529.21,736.11,736.11,529.21,-1236.6782547149055,2024-02-11,False
O002938,2025-05-01,C01542,P0043,1,0.1,897.9379196926176,Store,Completed,21218.15,12925.21,19096.34,19096.34,12925.21,5273.192080307384,2022-10-05,False
O002939,2023-12-14,C00408,P0009,4,0.2,1451.863151603281,Online,Completed,55010.92,39856.38,44008.74,176034.96,159425.52,15157.576848396722,2024-09-12,True
O002940,2024-11-24,C01532,P0025,4,0.15,726.0975351606806,Online,Completed,13173.89,8040.17,11197.81,44791.24,32160.68,11904.462464839316,2020-08-18,False
O002941,2025-07-23,C00624,P0031,2,0.1,1373.0400490947318,Store,Completed,25575.2,17504.26,23017.68,46035.36,35008.52,9653.799950905272,2023-12-08,False
O002942,2025-07-01,C00552,P0013,3,0.1,1278.117360597618,Online,Completed,51810.99,39926.78,46629.89,139889.66999999998,119780.34,18831.21263940237,2021-01-12,False
O002943,2023-05-27,C00320,P0065,3,0.1,187.60775258404354,Online,Completed,2151.86,1389.65,1936.67,5810.01,4168.950000000001,1453.452247415956,2020-07-03,False
O002944,2024-11-05,C01070,P0030,2,0.0,385.6868360152572,Online,Completed,21001.14,14631.33,21001.14,42002.28,29262.66,12353.933163984742,2025-03-08,True
O002945,2024-11-17,C00667,P0029,1,0.0,297.41166052876014,Online,Completed,16320.22,10540.75,16320.22,16320.22,10540.75,5482.058339471239,2021-10-24,False
O002946,2025-08-17,C00628,P0018,4,0.05,680.0582663468499,Online,Completed,45603.07,29794.11,43322.92,173291.68,119176.44,53435.18173365314,2025-11-07,True
O002947,2024-11-16,C01785,P0003,1,0.1,659.5534666916745,Online,Completed,46962.97,29587.37,42266.67,42266.67,29587.37,12019.746533308326,2021-09-09,False
O002948,2023-05-01,C01510,P0035,3,0.2,673.4290095864159,Online,Completed,6233.16,4830.1,4986.53,14959.59,14490.300000000001,-204.13900958641682,2024-04-13,True
O002949,2024-02-23,C01134,P0066,1,0.05,1134.9201186327316,Online,Completed,1482.61,1004.14,1408.48,1408.48,1004.14,-730.5801186327316,2024-03-01,True
O002950,2023-12-16,C01510,P0004,2,0.2,1023.5902261045495,Store,Completed,42415.33,30150.61,33932.26,67864.52,60301.22,6539.7097738954535,2024-04-13,True
O002951,2023-02-11,C01859,P0041,3,0.0,888.3984296038724,Online,Completed,17041.87,10693.12,17041.87,51125.61,32079.36,18157.851570396127,2021-01-13,False
O002952,2023-01-29,C01616,P0030,2,0.15,668.5803858615845,Store,Completed,21001.14,14631.33,17850.97,35701.94,29262.66,5770.699614138418,2021-08-27,False
O002953,2025-08-23,C02124,P0011,2,0.0,352.1522019717689,Online,Returned,76595.54,51662.71,76595.54,153191.08,103325.42,49513.50779802822,2023-02-25,False
O002954,2025-02-23,C00610,P0033,1,0.2,500.28258521196943,Store,Completed,13342.59,8022.86,10674.07,10674.07,8022.86,2150.9274147880305,2022-08-11,False
O002955,2023-01-14,C01522,P0038,4,0.1,337.26550263236714,Store,Completed,11946.05,6792.61,10751.44,43005.76,27170.44,15498.054497367637,2020-07-16,False
O002956,2025-07-08,C00479,P0005,1,0.1,1276.8743186946308,Online,Completed,32063.17,24460.1,28856.85,28856.85,24460.1,3119.875681305369,2025-11-01,True
O002957,2025-03-28,C00588,P0059,4,0.2,236.83329498060402,Online,Completed,3898.1,2349.12,3118.48,12473.92,9396.48,2840.6067050193965,2020-10-15,False
O002958,2025-04-04,C00593,P0051,1,0.05,323.62641434574675,Online,Completed,21937.67,15735.09,20840.79,20840.79,15735.09,4782.073585654254,2022-05-31,False
O002959,2025-05-21,C02412,P0065,2,0.2,753.4958065854962,Store,Completed,2151.86,1389.65,1721.49,3442.98,2779.3,-89.81580658549638,2022-12-24,False
O002960,2023-10-22,C00309,P0068,2,0.1,1228.3602989565593,Online,Cancelled,831.51,520.17,748.36,1496.72,1040.34,-771.9802989565592,2022-06-20,False
O002961,2025-05-13,C00267,P0058,1,0.05,1361.293163016504,Online,Returned,2016.07,1486.71,1915.27,1915.27,1486.71,-932.733163016504,2020-05-01,False
O002962,2024-07-01,C02081,P0048,3,0.0,861.0951476924049,Online,Completed,4817.07,3708.5,4817.07,14451.21,11125.5,2464.6148523075944,2022-09-22,False
O002963,2025-11-26,C01833,P0058,1,0.2,448.16543448636094,Store,Completed,2016.07,1486.71,1612.86,1612.86,1486.71,-322.0154344863611,2025-12-06,True
O002964,2025-10-04,C02088,P0037,1,0.05,1446.2808109111843,Online,Completed,2788.85,1641.83,2649.41,2649.41,1641.83,-438.70081091118436,2020-03-23,False
O002965,2025-11-03,C00686,P0007,4,0.0,918.8277521285262,Online,Completed,33971.37,23910.3,33971.37,135885.48,95641.2,39325.452247871486,2022-12-01,False
O002966,2024-09-26,C02308,P0060,1,0.2,244.5793095092883,Online,Completed,3944.4,2929.93,3155.52,3155.52,2929.93,-18.989309509288148,2021-03-01,False
O002967,2024-08-17,C02315,P0059,3,0.1,1039.6642354620753,Online,Completed,3898.1,2349.12,3508.29,10524.869999999999,7047.36,2437.845764537924,2021-01-10,False
O002968,2024-09-05,C02001,P0010,1,0.1,392.03779405290203,Online,Completed,56479.09,32881.48,50831.18,50831.18,32881.48,17557.662205947094,2023-11-06,False
O002969,2025-11-11,C00667,P0033,1,0.25,634.9233563972008,Online,Returned,13342.59,8022.86,10006.94,10006.94,8022.86,1349.1566436028002,2021-10-24,False
O002970,2024-04-09,C01685,P0051,1,0.0,351.55674397262504,Online,Completed,21937.67,15735.09,21937.67,21937.67,15735.09,5851.0232560273735,2025-10-01,True
O002971,2025-08-12,C01407,P0036,1,0.1,87.06012958141567,Online,Completed,28469.37,21199.12,25622.43,25622.43,21199.12,4336.2498704185855,2025-06-25,False
O002972,2025-07-18,C01522,P0038,5,0.0,1268.8509977297304,Online,Completed,11946.05,6792.61,11946.05,59730.25,33963.049999999996,24498.349002270275,2020-07-16,False
O002973,2025-03-09,C01021,P0055,1,0.05,74.3242185961907,Online,Completed,2416.67,1519.14,2295.84,2295.84,1519.14,702.3757814038094,2022-01-19,False
O002974,2024-01-30,C00446,P0030,1,0.1,988.7398086163934,Online,Completed,21001.14,14631.33,18901.03,18901.03,14631.33,3280.9601913836054,2023-03-09,False
O002975,2023-09-03,C00288,P0026,1,0.05,382.9004245238832,Online,Completed,9763.04,5837.13,9274.89,9274.89,5837.13,3054.8595754761163,2020-03-05,False
O002976,2024-07-21,C01082,P0042,2,0.1,815.7189200908406,Online,Completed,23234.15,13517.06,20910.74,41821.48,27034.12,13971.641079909165,2021-08-18,False
O002977,2023-02-07,C01691,P0047,1,0.0,1354.465465419,Store,Completed,20500.61,14824.88,20500.61,20500.61,14824.88,4321.2645345810015,2022-09-16,False
O002978,2023-09-02,C00794,P0019,2,0.1,1225.7035528380607,Online,Completed,14773.27,10973.74,13295.94,26591.88,21947.48,3418.696447161941,2022-06-15,False
O002979,2023-01-21,C01565,P0025,1,0.15,275.9399317496086,Online,Completed,13173.89,8040.17,11197.81,11197.81,8040.17,2881.700068250391,2021-03-29,False
O002980,2024-01-29,C00775,P0018,1,0.05,282.35027791927365,Online,Completed,45603.07,29794.11,43322.92,43322.92,29794.11,13246.459722080725,2023-10-13,False
O002981,2025-09-13,C00277,P0009,1,0.0,1078.7570178263725,Online,Completed,55010.92,39856.38,55010.92,55010.92,39856.38,14075.782982173629,2025-03-31,False
O002982,2023-01-08,C02000,P0017,3,0.0,910.0323403281265,Store,Completed,34379.77,24585.58,34379.77,103139.31,73756.74,28472.537659671867,2022-03-20,False
O002983,2023-11-24,C00963,P0004,3,0.1,171.73127225290298,Online,Completed,42415.33,30150.61,38173.8,114521.40000000001,90451.83,23897.838727747105,2022-08-12,False
O002984,2023-10-17,C01546,P0055,2,0.25,847.8863205198603,Online,Completed,2416.67,1519.14,1812.5,3625.0,3038.28,-261.1663205198605,2025-12-02,True
O002985,2024-05-25,C00736,P0054,1,0.1,472.31211266901545,Online,Completed,4391.07,3392.34,3951.96,3951.96,3392.34,87.30788733098444,2023-04-06,False
O002986,2025-06-30,C00114,P0028,2,0.0,235.9713192165129,Online,Completed,17868.64,13368.71,17868.64,35737.28,26737.42,8763.888680783488,2021-12-08,False
O002987,2023-12-27,C00772,P0040,1,0.2,1350.9901555774932,Online,Cancelled,19597.45,13150.79,15677.96,15677.96,13150.79,1176.179844422505,2020-08-18,False
O002988,2024-12-16,C02205,P0009,1,0.2,1180.9211128584561,Store,Completed,55010.92,39856.38,44008.74,44008.74,39856.38,2971.4388871415445,2025-08-21,True
O002989,2023-08-07,C01420,P0036,1,0.1,392.24202777312155,Online,Completed,28469.37,21199.12,25622.43,25622.43,21199.12,4031.0679722268796,2024-11-05,True
O002990,2024-02-10,C01013,P0008,1,0.15,1122.2787088238106,Store,Completed,41776.53,28887.3,35510.05,35510.05,28887.3,5500.471291176193,2023-02-13,False
O002991,2025-01-22,C02303,P0062,4,0.05,593.7346109591476,Online,Completed,2623.68,1558.73,2492.5,9970.0,6234.92,3141.3453890408523,2021-01-21,False
