order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit
O008170,2024-02-04,C01832,P0012,1,0.05,618.5512564489311,Store,Completed,35152.21,19746.44,33394.6,33394.6,19746.44,13029.61
O008171,2024-10-29,C02135,P0022,1,0.0,540.9768920734916,Store,Completed,28566.38,16306.97,28566.38,28566.38,16306.97,11718.43
O008172,2024-05-30,C00093,P0024,2,0.05,268.62662736791486,Online,Completed,4047.59,3002.06,3845.21,7690.42,6004.12,1417.67
O008173,2024-07-29,C00804,P0056,4,0.25,75.06403762332204,Online,Completed,3220.25,2334.13,2415.19,9660.76,9336.52,249.18
O008174,2023-04-22,C02201,P0025,1,0.1,431.44317046112207,Online,Returned,13173.89,8040.17,11856.5,11856.5,8040.17,3384.89
O008175,2023-08-27,C00354,P0066,1,0.1,1489.8639408033266,Online,Returned,1482.61,1004.14,1334.35,1334.35,1004.14,-1159.65
O008176,2025-11-09,C00879,P0001,5,0.1,476.34902554447234,Store,Completed,76307.73,44819.33,68676.96,343384.8,224096.65,118811.8
O008177,2023-07-16,C00608,P0034,2,0.1,1215.605856089683,Online,Completed,26712.82,17922.94,24041.54,48083.08,35845.88,11021.59
O008178,2024-01-17,C01897,P0005,3,0.15,266.3355045221723,Online,Completed,32063.17,24460.1,27253.69,81761.07,73380.3,8114.43
O008179,2023-06-13,C00983,P0017,4,0.15,858.6876861067278,Store,Completed,34379.77,24585.58,29222.8,116891.2,98342.32,17690.19
O008180,2024-08-28,C02457,P0001,1,0.0,218.59989561914477,Online,Completed,76307.73,44819.33,76307.73,76307.73,44819.33,31269.8
O008181,2025-12-27,C01111,P0021,1,0.0,1015.120145012571,Online,Cancelled,11186.62,6592.76,11186.62,11186.62,6592.76,3578.74
O008182,2025-05-04,C02259,P0006,5,0.0,211.5386020132827,Online,Returned,46399.31,28017.75,46399.31,231996.55,140088.75,91696.26
O008183,2025-11-10,C00383,P0039,1,0.05,476.9178571839646,Online,Completed,15201.43,10476.48,14441.36,14441.36,10476.48,3487.96
O008184,2025-04-10,C01619,P0059,1,0.05,240.80685374677307,Store,Completed,3898.1,2349.12,3703.2,3703.2,2349.12,1113.27
O008185,2024-08-19,C01548,P0020,2,0.15,567.6338139188595,Online,Completed,8241.48,6253.13,7005.26,14010.52,12506.26,936.63
O008186,2024-06-19,C01029,P0064,1,0.05,507.0433934365629,Online,Completed,2688.32,1554.26,2553.9,2553.9,1554.26,492.6
O008187,2023-04-21,C01100,P0024,3,0.15,443.6796769044293,Online,Completed,4047.59,3002.06,3440.45,10321.35,9006.18,871.49
O008188,2025-08-06,C02459,P0041,3,0.15,265.4510183637666,Online,Completed,17041.87,10693.12,14485.59,43456.77,32079.36,11111.96
O008189,2025-05-12,C02052,P0067,3,0.05,804.207093888824,Online,Completed,3630.57,2847.91,3449.04,10347.12,8543.73,999.18
O008190,2024-08-17,C01107,P0038,1,0.25,342.1478061403653,Online,Completed,11946.05,6792.61,8959.54,8959.54,6792.61,1824.78
O008191,2025-10-18,C00941,P0038,2,0.15,1261.1739574061598,Online,Completed,11946.05,6792.61,10154.14,20308.28,13585.22,5461.89
O008192,2024-04-04,C00431,P0028,1,0.15,1003.0646330117719,Online,Completed,17868.64,13368.71,15188.34,15188.34,13368.71,816.57
O008193,2024-03-09,C02460,P0010,1,0.15,1291.034170632211,Online,Completed,56479.09,32881.48,48007.23,48007.23,32881.48,13834.72
O008194,2025-06-06,C02017,P0024,3,0.05,1297.9555415417153,Store,Returned,4047.59,3002.06,3845.21,11535.63,9006.18,1231.49
O008195,2025-02-21,C02083,P0062,5,0.0,534.7447114024756,Online,Completed,2623.68,1558.73,2623.68,13118.4,7793.65,4790.01
O008196,2025-09-14,C01266,P0052,1,0.05,157.92361757677077,Store,Completed,5049.2,3111.34,4796.74,4796.74,3111.34,1527.48
O008197,2023-06-18,C00908,P0071,1,0.1,418.6893168542879,Online,Completed,4370.25,3126.8,3933.22,3933.22,3126.8,387.73
O008198,2024-12-09,C02128,P0024,1,0.0,688.9159439649421,Store,Completed,4047.59,3002.06,4047.59,4047.59,3002.06,356.61
O008199,2025-08-22,C02123,P0050,1,0.05,1415.803993104464,Store,Completed,12599.98,7440.87,11969.98,11969.98,7440.87,3113.31
O008200,2024-12-27,C00284,P0038,1,0.2,706.7423621104294,Store,Completed,11946.05,6792.61,9556.84,9556.84,6792.61,2057.49
O008201,2023-08-17,C00727,P0069,4,0.0,1423.2724455061987,Store,Completed,728.09,572.9,728.09,2912.36,2291.6,-802.51
O008202,2024-03-02,C01782,P0018,3,0.1,1171.4417026549413,Online,Completed,45603.07,29794.11,41042.76,123128.28,89382.33,32574.51
O008203,2023-05-02,C00337,P0072,4,0.15,732.4747015311978,Online,Cancelled,774.85,529.21,658.62,2634.48,2116.84,-214.83
O008204,2023-05-29,C01995,P0049,4,0.15,1307.9848708273732,Online,Completed,3620.6,2285.05,3077.51,12310.04,9140.2,1861.86
O008205,2025-05-01,C01988,P0017,2,0.0,1360.5812268732923,Online,Completed,34379.77,24585.58,34379.77,68759.54,49171.16,18227.8
O008206,2024-12-05,C00586,P0053,2,0.05,680.7664964228408,Store,Completed,19337.72,12777.59,18370.83,36741.66,25555.18,10505.71
O008207,2023-04-21,C01915,P0006,1,0.1,1229.816585763878,Online,Completed,46399.31,28017.75,41759.38,41759.38,28017.75,12511.81
O008208,2023-03-05,C00567,P0066,1,0.0,1306.97736179545,Online,Completed,1482.61,1004.14,1482.61,1482.61,1004.14,-828.51
O008209,2024-09-29,C02131,P0005,1,0.05,674.1182359716959,Online,Completed,32063.17,24460.1,30460.01,30460.01,24460.1,5325.79
O008210,2025-06-27,C01700,P0002,1,0.1,735.4551395324103,Store,Completed,48149.03,31099.07,43334.13,43334.13,31099.07,11499.6
O008211,2023-01-13,C02366,P0062,1,0.15,436.60422890204444,Online,Completed,2623.68,1558.73,2230.13,2230.13,1558.73,234.8
O008212,2025-07-22,C00875,P0005,2,0.2,705.0919094185587,Online,Completed,32063.17,24460.1,25650.54,51301.08,48920.2,1675.79
O008213,2023-08-27,C01652,P0031,2,0.05,758.681671391006,Store,Completed,25575.2,17504.26,24296.44,48592.88,35008.52,12825.68
O008214,2024-10-24,C01321,P0063,1,0.1,983.3828500510247,Store,Completed,3877.55,3036.56,3489.8,3489.8,3036.56,-530.14
O008215,2025-11-10,C01791,P0018,1,0.1,907.8566365734345,Online,Completed,45603.07,29794.11,41042.76,41042.76,29794.11,10340.79
O008216,2024-11-24,C01366,P0057,1,0.15,1348.0793710294843,Online,Completed,2399.62,1477.21,2039.68,2039.68,1477.21,-785.61
O008217,2025-08-28,C00955,P0072,2,0.1,990.3038333577912,Online,Completed,774.85,529.21,697.36,1394.72,1058.42,-654.0
O008218,2025-08-21,C01889,P0062,5,0.15,249.41344035982863,Online,Completed,2623.68,1558.73,2230.13,11150.65,7793.65,3107.59
O008219,2023-03-17,C01448,P0004,1,0.05,396.15315807237926,Online,Returned,42415.33,30150.61,40294.56,40294.56,30150.61,9747.8
O008220,2023-11-25,C02067,P0062,3,0.1,1378.4929975654777,Online,Completed,2623.68,1558.73,2361.31,7083.93,4676.19,1029.25
O008221,2023-06-01,C01847,P0046,2,0.0,138.72540370053468,Online,Completed,23120.56,13821.92,23120.56,46241.12,27643.84,18458.55
O008222,2023-03-13,C02052,P0071,1,0.0,1061.776712327819,Online,Completed,4370.25,3126.8,4370.25,4370.25,3126.8,181.67
O008223,2023-08-13,C02238,P0021,2,0.0,171.14397117729897,Online,Completed,11186.62,6592.76,11186.62,22373.24,13185.52,9016.58
O008224,2024-04-17,C01305,P0060,2,0.15,370.0388811171044,Store,Returned,3944.4,2929.93,3352.74,6705.48,5859.86,475.58
O008225,2023-12-26,C00063,P0045,3,0.05,1219.2511394709857,Online,Completed,2648.4,2040.25,2515.98,7547.94,6120.75,207.94
O008226,2024-06-23,C01014,P0022,2,0.15,570.5853732545496,Store,Cancelled,28566.38,16306.97,24281.42,48562.84,32613.94,15378.31
O008227,2025-03-21,C02038,P0065,2,0.0,745.6655988694754,Online,Completed,2151.86,1389.65,2151.86,4303.72,2779.3,778.75
O008228,2024-08-31,C01990,P0006,1,0.05,1185.3042402702165,Online,Completed,46399.31,28017.75,44079.34,44079.34,28017.75,14876.29
O008229,2025-12-05,C01903,P0065,1,0.0,894.332308436232,Online,Completed,2151.86,1389.65,2151.86,2151.86,1389.65,-132.12
O008230,2023-01-01,C01805,P0027,1,0.15,450.2109747752967,Store,Completed,26372.42,16854.64,22416.56,22416.56,16854.64,5111.71
O008231,2024-11-08,C01878,P0010,1,0.05,1428.3878609498859,Store,Completed,56479.09,32881.48,53655.14,53655.14,32881.48,19345.27
O008232,2023-10-18,C01796,P0055,2,0.0,687.7535950199708,Online,Completed,2416.67,1519.14,2416.67,4833.34,3038.28,1107.31
O008233,2023-07-23,C01026,P0034,1,0.1,217.26419762412672,Online,Completed,26712.82,17922.94,24041.54,24041.54,17922.94,5901.34
O008234,2024-07-19,C02115,P0041,2,0.25,144.96221877726634,Store,Completed,17041.87,10693.12,12781.4,25562.8,21386.24,4031.6
O008235,2024-04-26,C00878,P0032,1,0.0,1232.3083996440805,Online,Completed,24167.24,14201.94,24167.24,24167.24,14201.94,8732.99
O008236,2024-05-25,C00132,P0067,1,0.1,779.4195998009094,Store,Cancelled,3630.57,2847.91,3267.51,3267.51,2847.91,-359.82
O008237,2025-07-12,C01072,P0051,1,0.1,816.673520493177,Online,Completed,21937.67,15735.09,19743.9,19743.9,15735.09,3192.14
O008238,2023-10-05,C00993,P0039,2,0.15,472.51106720830546,Online,Completed,15201.43,10476.48,12921.22,25842.44,20952.96,4416.97
O008239,2025-10-01,C01677,P0005,5,0.05,1248.8194094591158,Online,Completed,32063.17,24460.1,30460.01,152300.05,122300.5,28750.73
O008240,2023-01-16,C01071,P0058,1,0.1,1273.6082953245088,Online,Completed,2016.07,1486.71,1814.46,1814.46,1486.71,-945.86
O008241,2023-12-22,C01760,P0017,1,0.0,837.7344641359599,Online,Completed,34379.77,24585.58,34379.77,34379.77,24585.58,8956.46
O008242,2023-12-22,C02332,P0023,1,0.0,1218.5794652475777,Online,Completed,18652.9,11870.8,18652.9,18652.9,11870.8,5563.52
O008243,2025-04-09,C01435,P0046,3,0.15,1173.4959580188317,Online,Completed,23120.56,13821.92,19652.48,58957.44,41465.76,16318.18
O008244,2024-08-21,C01246,P0007,2,0.1,423.72555384757425,Online,Completed,33971.37,23910.3,30574.23,61148.46,47820.6,12904.13
O008245,2025-07-16,C01400,P0062,3,0.1,1351.7776425228537,Online,Cancelled,2623.68,1558.73,2361.31,7083.93,4676.19,1055.96
O008246,2025-12-26,C01033,P0007,1,0.2,344.3232863174372,Store,Completed,33971.37,23910.3,27177.1,27177.1,23910.3,2922.48
O008247,2025-05-08,C00902,P0015,2,0.0,951.0013867432248,Online,Completed,68260.89,49534.02,68260.89,136521.78,99068.04,36502.74
O008248,2023-08-02,C01495,P0030,1,0.0,1395.827977379391,Store,Returned,21001.14,14631.33,21001.14,21001.14,14631.33,4973.98
O008249,2024-03-24,C00342,P0020,1,0.05,424.07973148784754,Online,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,1152.2
O008250,2025-08-22,C00066,P0067,2,0.05,817.5499638038942,Online,Returned,3630.57,2847.91,3449.04,6898.08,5695.82,384.71
O008251,2025-02-25,C00607,P0054,1,0.1,1123.830100557974,Online,Completed,4391.07,3392.34,3951.96,3951.96,3392.34,-564.21
O008252,2024-05-13,C01420,P0050,2,0.05,1264.0124866553665,Online,Completed,12599.98,7440.87,11969.98,23939.96,14881.74,7794.21
O008253,2024-12-10,C01382,P0071,2,0.05,186.7640307981728,Online,Completed,4370.25,3126.8,4151.74,8303.48,6253.6,1863.12
O008254,2024-01-15,C00358,P0049,1,0.2,66.4322211582396,Online,Completed,3620.6,2285.05,2896.48,2896.48,2285.05,545.0
O008255,2025-01-09,C01416,P0050,1,0.0,1407.5117830168615,Online,Completed,12599.98,7440.87,12599.98,12599.98,7440.87,3751.6
O008256,2024-09-23,C00376,P0003,1,0.0,807.8329488145106,Store,Completed,46962.97,29587.37,46962.97,46962.97,29587.37,16567.77
O008257,2025-11-13,C01210,P0064,1,0.0,1072.1274315496494,Online,Completed,2688.32,1554.26,2688.32,2688.32,1554.26,61.93
O008258,2024-06-22,C01329,P0046,1,0.1,497.8949040586132,Online,Completed,23120.56,13821.92,20808.5,20808.5,13821.92,6488.69
O008259,2025-08-02,C02112,P0022,1,0.1,478.6536313278067,Store,Completed,28566.38,16306.97,25709.74,25709.74,16306.97,8924.12
O008260,2025-01-22,C00178,P0052,1,0.0,966.9758349484201,Online,Completed,5049.2,3111.34,5049.2,5049.2,3111.34,970.88
O008261,2024-06-18,C00235,P0037,2,0.1,348.48919136419585,Store,Completed,2788.85,1641.83,2509.96,5019.92,3283.66,1387.77
O008262,2024-11-03,C00762,P0060,1,0.0,1084.2025448382224,Store,Completed,3944.4,2929.93,3944.4,3944.4,2929.93,-69.73
O008263,2025-11-30,C02088,P0067,1,0.1,358.81893448621787,Store,Completed,3630.57,2847.91,3267.51,3267.51,2847.91,60.78
O008264,2024-07-21,C01311,P0048,4,0.1,81.291632337903,Online,Completed,4817.07,3708.5,4335.36,17341.44,14834.0,2426.15
O008265,2024-02-19,C01283,P0030,1,0.05,1334.9757252747672,Store,Completed,21001.14,14631.33,19951.08,19951.08,14631.33,3984.77
O008266,2024-03-24,C01264,P0043,2,0.2,1018.6176585751597,Store,Completed,21218.15,12925.21,16974.52,33949.04,25850.42,7080.0
O008267,2024-09-01,C01608,P0010,1,0.05,1180.3906682025793,Online,Completed,56479.09,32881.48,53655.14,53655.14,32881.48,19593.27
O008268,2024-10-19,C00351,P0071,2,0.05,941.996583635043,Online,Completed,4370.25,3126.8,4151.74,8303.48,6253.6,1107.88
O008269,2024-03-11,C00541,P0002,1,0.05,1124.8357763431188,Online,Completed,48149.03,31099.07,45741.58,45741.58,31099.07,13517.67
O008270,2024-12-05,C01623,P0072,1,0.05,294.77208683512646,Store,Completed,774.85,529.21,736.11,736.11,529.21,-87.87
O008271,2023-08-27,C00030,P0067,2,0.05,112.2100007846977,Online,Completed,3630.57,2847.91,3449.04,6898.08,5695.82,1090.05
O008272,2025-12-01,C00309,P0046,4,0.0,1265.2302244890675,Online,Completed,23120.56,13821.92,23120.56,92482.24,55287.68,35929.33
O008273,2025-01-03,C01510,P0041,3,0.05,1074.8488121543453,Online,Completed,17041.87,10693.12,16189.78,48569.34,32079.36,15415.13
O008274,2025-03-10,C02094,P0004,1,0.0,975.0947927044913,Online,Completed,42415.33,30150.61,42415.33,42415.33,30150.61,11289.63
O008275,2023-01-10,C00137,P0008,1,0.1,545.0688435040472,Store,Completed,41776.53,28887.3,37598.88,37598.88,28887.3,8166.51
O008276,2025-01-16,C00775,P0010,2,0.1,1366.2981896490871,Store,Completed,56479.09,32881.48,50831.18,101662.36,65762.96,34533.1
O008277,2023-05-19,C01599,P0005,1,0.0,257.44435517628784,Online,Completed,32063.17,24460.1,32063.17,32063.17,24460.1,7345.63
O008278,2024-12-31,C01455,P0059,2,0.0,1113.650671305002,Store,Completed,3898.1,2349.12,3898.1,7796.2,4698.24,1984.31
O008279,2023-07-15,C02481,P0058,3,0.1,760.4373820442106,Store,Completed,2016.07,1486.71,1814.46,5443.38,4460.13,222.81
O008280,2023-09-21,C00847,P0023,1,0.0,1462.93198026739,Online,Completed,18652.9,11870.8,18652.9,18652.9,11870.8,5319.17
O008281,2025-08-02,C00207,P0061,5,0.25,730.9679440457904,Store,Completed,2023.64,1366.93,1517.73,7588.65,6834.65,23.03
O008282,2025-07-08,C02005,P0017,2,0.1,351.17056593670674,Online,Completed,34379.77,24585.58,30941.79,61883.58,49171.16,12361.25
O008283,2023-06-10,C02494,P0028,1,0.1,890.5691281133119,Online,Completed,17868.64,13368.71,16081.78,16081.78,13368.71,1822.5
O008284,2024-05-05,C01230,P0018,1,0.2,1233.4057304279568,Online,Completed,45603.07,29794.11,36482.46,36482.46,29794.11,5454.94
O008285,2025-02-08,C02379,P0052,1,0.2,1034.654509038237,Online,Completed,5049.2,3111.34,4039.36,4039.36,3111.34,-106.63
O008286,2023-11-07,C00596,P0058,1,0.2,255.01960766056573,Online,Completed,2016.07,1486.71,1612.86,1612.86,1486.71,-128.87
O008287,2023-08-15,C01128,P0041,1,0.05,52.74418153296481,Online,Completed,17041.87,10693.12,16189.78,16189.78,10693.12,5443.92
O008288,2023-09-30,C02407,P0001,1,0.05,130.3001395802497,Online,Completed,76307.73,44819.33,72492.34,72492.34,44819.33,27542.71
O008289,2025-07-26,C00852,P0017,1,0.2,763.9329051044259,Store,Completed,34379.77,24585.58,27503.82,27503.82,24585.58,2154.31
O008290,2023-11-13,C00555,P0004,2,0.05,180.18162015224866,Online,Completed,42415.33,30150.61,40294.56,80589.12,60301.22,20107.72
O008291,2023-10-18,C01203,P0046,3,0.05,61.17998941916413,Online,Returned,23120.56,13821.92,21964.53,65893.59,41465.76,24366.65
O008292,2024-12-29,C02406,P0070,1,0.0,756.2570840598414,Online,Completed,421.13,288.88,421.13,421.13,288.88,-624.01
O008293,2024-01-10,C01288,P0006,2,0.2,264.2956676492397,Store,Completed,46399.31,28017.75,37119.45,74238.9,56035.5,17939.1
O008294,2024-07-20,C00755,P0023,4,0.2,392.65074603517166,Online,Completed,18652.9,11870.8,14922.32,59689.28,47483.2,11813.43
O008295,2025-05-17,C00549,P0001,1,0.15,402.2755113676217,Store,Completed,76307.73,44819.33,64861.57,64861.57,44819.33,19639.96
O008296,2025-01-24,C01377,P0061,2,0.05,308.8460951180938,Store,Completed,2023.64,1366.93,1922.46,3844.92,2733.86,802.21
O008297,2023-09-09,C01388,P0022,2,0.15,1070.032413359174,Online,Completed,28566.38,16306.97,24281.42,48562.84,32613.94,14878.87
O008298,2023-11-03,C01274,P0065,1,0.0,1459.6496958936368,Online,Completed,2151.86,1389.65,2151.86,2151.86,1389.65,-697.44
O008299,2024-11-05,C01144,P0057,3,0.15,83.75294411693496,Online,Completed,2399.62,1477.21,2039.68,6119.04,4431.63,1603.66
O008300,2025-05-17,C00807,P0036,1,0.2,294.74345959786456,Online,Completed,28469.37,21199.12,22775.5,22775.5,21199.12,1281.64
O008301,2023-09-21,C01928,P0025,4,0.05,748.6934996893311,Store,Completed,13173.89,8040.17,12515.2,50060.8,32160.68,17151.43
O008302,2023-03-09,C01234,P0016,2,0.1,1146.07955962626,Online,Completed,77138.7,54809.17,69424.83,138849.66,109618.34,28085.24
O008303,2024-05-28,C02100,P0026,1,0.1,183.94972612794203,Online,Completed,9763.04,5837.13,8786.74,8786.74,5837.13,2765.66
O008304,2025-02-07,C01746,P0005,2,0.1,1210.68758756762,Store,Completed,32063.17,24460.1,28856.85,57713.7,48920.2,7582.81
O008305,2024-03-17,C00313,P0022,4,0.05,873.2719993519962,Online,Completed,28566.38,16306.97,27138.06,108552.24,65227.88,42451.09
O008306,2023-01-01,C01303,P0014,3,0.1,904.9961017776286,Online,Completed,16307.91,8998.28,14677.12,44031.36,26994.84,16131.52
O008307,2023-12-24,C00388,P0070,2,0.1,69.39375135827967,Store,Completed,421.13,288.88,379.02,758.04,577.76,110.89
O008308,2025-06-21,C01226,P0017,1,0.05,151.42221339555,Online,Completed,34379.77,24585.58,32660.78,32660.78,24585.58,7923.78
O008309,2023-10-01,C02187,P0001,1,0.15,1450.2625895004817,Online,Completed,76307.73,44819.33,64861.57,64861.57,44819.33,18591.98
O008310,2025-05-05,C01876,P0018,4,0.0,1135.9584688879838,Online,Completed,45603.07,29794.11,45603.07,182412.28,119176.44,62099.88
O008311,2025-10-14,C02067,P0011,3,0.1,1200.1721641190643,Store,Completed,76595.54,51662.71,68935.99,206807.97,154988.13,50619.67
O008312,2023-06-22,C02369,P0012,1,0.2,268.6089430461547,Online,Completed,35152.21,19746.44,28121.77,28121.77,19746.44,8106.72
O008313,2024-08-07,C00095,P0034,1,0.25,73.12609802998816,Online,Completed,26712.82,17922.94,20034.61,20034.61,17922.94,2038.54
O008314,2025-07-17,C00130,P0008,2,0.1,977.8461693399919,Store,Completed,41776.53,28887.3,37598.88,75197.76,57774.6,16445.31
O008315,2024-04-25,C01954,P0042,1,0.1,1139.3249307415583,Online,Completed,23234.15,13517.06,20910.74,20910.74,13517.06,6254.36
O008316,2024-03-30,C02308,P0014,1,0.05,1393.1740999247002,Online,Completed,16307.91,8998.28,15492.51,15492.51,8998.28,5101.06
O008317,2023-07-15,C00987,P0051,2,0.05,333.42824367132226,Store,Completed,21937.67,15735.09,20840.79,41681.58,31470.18,9877.97
O008318,2025-03-06,C00817,P0009,2,0.05,1057.765424596048,Online,Completed,55010.92,39856.38,52260.37,104520.74,79712.76,23750.21
O008319,2024-08-21,C02202,P0038,1,0.0,202.05103635209923,Online,Returned,11946.05,6792.61,11946.05,11946.05,6792.61,4951.39
O008320,2024-07-09,C02170,P0029,3,0.25,1018.2188508556782,Online,Completed,16320.22,10540.75,12240.16,36720.48,31622.25,4080.01
O008321,2025-04-27,C01780,P0029,3,0.0,1010.1308841619282,Online,Completed,16320.22,10540.75,16320.22,48960.66,31622.25,16328.28
O008322,2024-03-14,C00757,P0028,1,0.1,624.7341263760661,Online,Completed,17868.64,13368.71,16081.78,16081.78,13368.71,2088.34
O008323,2024-10-11,C01168,P0006,1,0.0,928.536524439961,Online,Returned,46399.31,28017.75,46399.31,46399.31,28017.75,17453.02
O008324,2023-12-25,C01235,P0002,1,0.0,939.5092508363175,Store,Completed,48149.03,31099.07,48149.03,48149.03,31099.07,16110.45
O008325,2025-11-25,C02448,P0053,1,0.15,362.3206353379708,Online,Completed,19337.72,12777.59,16437.06,16437.06,12777.59,3297.15
O008326,2025-11-23,C00406,P0031,1,0.1,999.8277474672271,Store,Completed,25575.2,17504.26,23017.68,23017.68,17504.26,4513.59
O008327,2024-10-19,C01853,P0037,2,0.0,961.9817928096351,Online,Completed,2788.85,1641.83,2788.85,5577.7,3283.66,1332.06
O008328,2023-01-16,C02412,P0056,2,0.1,643.9228614327105,Online,Cancelled,3220.25,2334.13,2898.22,5796.44,4668.26,484.26
O008329,2025-01-14,C01990,P0040,2,0.05,446.94110934563525,Store,Completed,19597.45,13150.79,18617.58,37235.16,26301.58,10486.64
O008330,2024-02-25,C00163,P0012,1,0.1,1072.58716348882,Online,Completed,35152.21,19746.44,31636.99,31636.99,19746.44,10817.96
O008331,2024-07-06,C00551,P0055,2,0.0,628.179648936589,Store,Completed,2416.67,1519.14,2416.67,4833.34,3038.28,1166.88
O008332,2025-02-05,C00131,P0057,4,0.2,1048.96835489686,Online,Completed,2399.62,1477.21,1919.7,7678.8,5908.84,720.99
O008333,2025-03-03,C02318,P0045,2,0.1,901.6646701973671,Online,Completed,2648.4,2040.25,2383.56,4767.12,4080.5,-215.04
O008334,2025-10-28,C01705,P0025,2,0.1,338.2638302731811,Online,Completed,13173.89,8040.17,11856.5,23713.0,16080.34,7294.4
